Running DDPG with 1 steps...
Experiment 2/100, Episode 2901/5000, Total Avg. Reward: 0.15, 100 Eps Avg. Reward: 0.16, Total Avg. Diff: 0.31, 100 Eps Diff: 0.33, Successful Detections: 2.23, 100 Eps Successful Detections: 2.26
Experiment 2/100, Episode 3001/5000, Total Avg. Reward: 0.15, 100 Eps Avg. Reward: 0.10, Total Avg. Diff: 0.30, 100 Eps Diff: 0.18, Successful Detections: 2.23, 100 Eps Successful Detections: 2.05
Experiment 2/100, Episode 3101/5000, Total Avg. Reward: 0.15, 100 Eps Avg. Reward: 0.19, Total Avg. Diff: 0.31, 100 Eps Diff: 0.36, Successful Detections: 2.23, 100 Eps Successful Detections: 2.33
Experiment 2/100, Episode 3201/5000, Total Avg. Reward: 0.15, 100 Eps Avg. Reward: 0.19, Total Avg. Diff: 0.31, 100 Eps Diff: 0.37, Successful Detections: 2.23, 100 Eps Successful Detections: 2.23
Experiment 2/100, Episode 3301/5000, Total Avg. Reward: 0.15, 100 Eps Avg. Reward: 0.21, Total Avg. Diff: 0.31, 100 Eps Diff: 0.38, Successful Detections: 2.23, 100 Eps Successful Detections: 2.33
Experiment 2/100, Episode 3401/5000, Total Avg. Reward: 0.15, 100 Eps Avg. Reward: 0.13, Total Avg. Diff: 0.31, 100 Eps Diff: 0.23, Successful Detections: 2.23, 100 Eps Successful Detections: 2.20
Experiment 2/100, Episode 3501/5000, Total Avg. Reward: 0.15, 100 Eps Avg. Reward: 0.21, Total Avg. Diff: 0.31, 100 Eps Diff: 0.43, Successful Detections: 2.24, 100 Eps Successful Detections: 2.35
Experiment 2/100, Episode 3601/5000, Total Avg. Reward: 0.16, 100 Eps Avg. Reward: 0.24, Total Avg. Diff: 0.31, 100 Eps Diff: 0.38, Successful Detections: 2.24, 100 Eps Successful Detections: 2.32
Experiment 2/100, Episode 3701/5000, Total Avg. Reward: 0.16, 100 Eps Avg. Reward: 0.24, Total Avg. Diff: 0.32, 100 Eps Diff: 0.42, Successful Detections: 2.24, 100 Eps Successful Detections: 2.32
Experiment 2/100, Episode 3801/5000, Total Avg. Reward: 0.16, 100 Eps Avg. Reward: 0.18, Total Avg. Diff: 0.32, 100 Eps Diff: 0.43, Successful Detections: 2.24, 100 Eps Successful Detections: 2.35
Experiment 2/100, Episode 3901/5000, Total Avg. Reward: 0.16, 100 Eps Avg. Reward: 0.20, Total Avg. Diff: 0.32, 100 Eps Diff: 0.34, Successful Detections: 2.24, 100 Eps Successful Detections: 2.24
Experiment 2/100, Episode 4001/5000, Total Avg. Reward: 0.16, 100 Eps Avg. Reward: 0.14, Total Avg. Diff: 0.32, 100 Eps Diff: 0.32, Successful Detections: 2.24, 100 Eps Successful Detections: 2.26
Experiment 2/100, Episode 4101/5000, Total Avg. Reward: 0.16, 100 Eps Avg. Reward: 0.16, Total Avg. Diff: 0.32, 100 Eps Diff: 0.34, Successful Detections: 2.24, 100 Eps Successful Detections: 2.27
Experiment 2/100, Episode 4201/5000, Total Avg. Reward: 0.16, 100 Eps Avg. Reward: 0.12, Total Avg. Diff: 0.32, 100 Eps Diff: 0.30, Successful Detections: 2.24, 100 Eps Successful Detections: 2.24
Experiment 2/100, Episode 4301/5000, Total Avg. Reward: 0.16, 100 Eps Avg. Reward: 0.19, Total Avg. Diff: 0.32, 100 Eps Diff: 0.36, Successful Detections: 2.25, 100 Eps Successful Detections: 2.31
Experiment 2/100, Episode 4401/5000, Total Avg. Reward: 0.16, 100 Eps Avg. Reward: 0.25, Total Avg. Diff: 0.32, 100 Eps Diff: 0.51, Successful Detections: 2.25, 100 Eps Successful Detections: 2.49
Experiment 2/100, Episode 4501/5000, Total Avg. Reward: 0.16, 100 Eps Avg. Reward: 0.26, Total Avg. Diff: 0.33, 100 Eps Diff: 0.47, Successful Detections: 2.25, 100 Eps Successful Detections: 2.36
Experiment 2/100, Episode 4601/5000, Total Avg. Reward: 0.16, 100 Eps Avg. Reward: 0.20, Total Avg. Diff: 0.33, 100 Eps Diff: 0.43, Successful Detections: 2.26, 100 Eps Successful Detections: 2.34
Experiment 2/100, Episode 4701/5000, Total Avg. Reward: 0.16, 100 Eps Avg. Reward: 0.14, Total Avg. Diff: 0.33, 100 Eps Diff: 0.27, Successful Detections: 2.25, 100 Eps Successful Detections: 2.23
Experiment 2/100, Episode 4801/5000, Total Avg. Reward: 0.16, 100 Eps Avg. Reward: 0.18, Total Avg. Diff: 0.33, 100 Eps Diff: 0.35, Successful Detections: 2.26, 100 Eps Successful Detections: 2.29
Experiment 2/100, Episode 4901/5000, Total Avg. Reward: 0.16, 100 Eps Avg. Reward: 0.20, Total Avg. Diff: 0.33, 100 Eps Diff: 0.38, Successful Detections: 2.25, 100 Eps Successful Detections: 2.22
Total Avg. Reward: 0.17, Total Avg. Diff: 0.33, Successful Detections: 2.26
Experiment 3/100, Episode 1/5000, Total Avg. Reward: -0.00, 100 Eps Avg. Reward: -0.00, Total Avg. Diff: 0.00, 100 Eps Diff: 0.00, Successful Detections: 2.00, 100 Eps Successful Detections: 2.00
Experiment 3/100, Episode 101/5000, Total Avg. Reward: -0.01, 100 Eps Avg. Reward: -0.01, Total Avg. Diff: 0.03, 100 Eps Diff: 0.03, Successful Detections: 1.89, 100 Eps Successful Detections: 1.89
